cycle,phase,y_out
45297,5878d3d184a7,f1147e15b38793
45298,587956a358ad,f11458fae525fe
45299,587988da4f11,f1144abd728def
45300,587a55b716ab,f11410a8aca7aa
45301,587ac0671d80,f113f26bb23b55
45302,587b5fa9edbf,f113c54b1a6182
45303,587be58d8bcb,f1139f5db5a12f
45304,587c30d9d661,f1138a0a57a071
45305,587c9582f32b,f1136d895805fb
45306,587d2f3a955e,f1134204f36938
45307,587d9cf87439,f11322f5a5432b
45308,587e6611a1cc,f112ea0f81ac24
45309,587ef136e8e2,f112c2b41c0d21
45310,587f537234a6,f112a6ece46002
45311,587fc0faec81,f11287f510410e
45312,588003795106,f11275293833e8
45313,5880f910ddf2,f1122fc23ec312
45314,58813549ad6a,f1121ebee0af9d
45315,5881d8b0d4b1,f111f097d2b4e7
45316,588205c7c60b,f111e3dc38e22d
45317,5882f19ab1e3,f111a148ca0ecb
45318,58835c15dbb8,f111833bc35020
45319,5883aff20b5f,f1116b922d20bf
45320,588413cfe427,f1114f65a8d8d1
45321,5884c5da428b,f1111d2ec7f83c
45322,58852107a042,f11103795481e6
45323,588596d2702d,f110e2447469f5
45324,58862a008854,f110b8c972c96b
45325,5886fed175fd,f1107cd432ec02
45326,588752abdda5,f1106536157703
45327,58879121e622,f110539f0ea273
45328,588835e4946b,f110253b9277f7
45329,5888aafe2455,f1100445a4f817
45330,5889486b6e90,f10fd7f8e2f316
45331,5889f5ec4beb,f10fa72a0bb82d
45332,588a21a2e743,f10f9adeb3699d
45333,588ab5da356b,f10f713130f77f
45334,588b660b38cc,f10f3fa9db3e5d
45335,588bfef97dfd,f10f14affb09fd
45336,588c4f7e619e,f10efe10bd0358
45337,588caf5b825e,f10ee323095c70
45338,588d0f2c1b1e,f10ec83a25712b
45339,588dc84d5e90,f10e943f56fe88
45340,588e0555e20a,f10e831d6f8871
45341,588e8373f106,f10e5fb82f7adc
45342,588f0acaf215,f10e39becfcdd0
45343,588fbfa7d17f,f10e070393cd52
45344,589048244b90,f10de0bdecb162
45345,5890a1915d43,f10dc7abea2182
45346,589156c0a3ad,f10d94e3f044e0
45347,58918404b008,f10d8834d7f682
45348,58922780794f,f10d5a67ed500d
45349,5892941da828,f10d3bfc4acb93
45350,58936b4209d6,f10cffbf7b11f5
45351,5893b51bde6a,f10ceb138c1f86
45352,5894791d4ef2,f10cb43a1866f6
45353,589487feb30f,f10cb0104fbe53
45354,58956e6005dc,f10c6f9fbaac57
45355,5895b2e13d65,f10c5c77d30977
45356,58960449aa08,f10c45b51b7ed6
45357,5896c4165c88,f10c1018dd80f1
45358,589757877aaf,f10be6e62a34de
45359,5897cd04ab9a,f10bc61437e529
45360,58981d706e3a,f10baf9e3a319f
45361,589890c28521,f10b8f6a8a8350
45362,589903014406,f10b6f85966a65
45363,5899e27206c4,f10b3129e3dd74
45364,589a31987863,f10b1b14b1d52d
45365,589a8f5d0c1e,f10b00ec9722d8
45366,589b3572466a,f10ad29b662f2f
45367,589bf0d130e1,f10a9e5f10198b
45368,589c41e4aa83,f10a87c65500c8
45369,589c81bbd203,f10a75fc012abd
45370,589d0f5b601e,f10a4e86c2a80a
45371,589d94060b28,f10a2992e78cdf
45372,589e4f13e49e,f109f57d23a33b
45373,589e81b0b903,f109e7662b926a
45374,589f709970e1,f109a4e8e5ed17
45375,589ff5b074eb,f1097fe248a8e1
45376,58a03501026a,f1096e45e9819a
45377,58a0a8899d51,f1094e24b3e674
45378,58a14be55897,f10920b9e84f96
45379,58a1acac4c59,f10905d3b47d9b
45380,58a27622ebec,f108cdd8c2f352
45381,58a2a690614d,f108c064c1682b
45382,58a36a53f6d4,f1088a060baf43
45383,58a38c917319,f108808424a28b
45384,58a4770c78ee,f1083f6cf1f84a
45385,58a4ca8ae395,f108284162a640
45386,58a51ed62b3d,f10810ddf87e51
45387,58a5e533c8ca,f107d9d7fcf408
45388,58a629ec8d53,f107c6c9565f52
45389,58a6f93b04f2,f1078d50655de7
45390,58a769b8d6d3,f1076e23317ce1
45391,58a7b2232f64,f1075a124e868a
45392,58a82a0e0854,f10738d971b30b
45393,58a894dea429,f1071b4389ea4f
45394,58a90c24da18,f106fa3c141563
45395,58a9ba2b8374,f106ca0ed049f1
45396,58aa4757ca8e,f106a2fcfd3602
45397,58aad4afa3a9,f1067be1ebbb79
45398,58ab0b9f1417,f1066cafb77f4c
45399,58ab9ed4a43d,f10643f94c9c56
45400,58ac01ccb503,f106289c021333
45401,58ac8c63e318,f106024c84c51d
45402,58ad2588664b,f105d7fa62ea90
45403,58addbe277b7,f105a59a266a4b
45404,58ae750ba4ea,f1057b4df8df17
45405,58aee3ad3ec7,f1055cc29c92c5
45406,58af329daf65,f10546f8485bd5
45407,58afb6d4d86d,f105227b18496b
45408,58b033cf7c67,f104ffff6f0813
45409,58b0fdb99cfb,f104c84e3b9c45
45410,58b17a77cef4,f104a5e8ff885b
45411,58b19e67a93c,f1049c00b97a3d
45412,58b2136f1c26,f1047bbe93885e
45413,58b290b2d721,f10459396ecf01
45414,58b3770ba5ee,f10419c4bc4d85
45415,58b3fa12c6f4,f103f5afa168b7
45416,58b4675d63ce,f103d798bbdcd0
45417,58b4ed3ed2da,f103b2bf150dff
45418,58b5082a1010,f103ab5698a461
45419,58b5e98a15d3,f1036d5484ba65
45420,58b62ca92f59,f1035ade440a97
45421,58b6f5ff6aeb,f1032381435418
45422,58b716fff42d,f1031a6ea4a0b5
45423,58b7f43d72e8,f102dda02cfdb3
45424,58b8257d634a,f102d017e69511
45425,58b88712840e,f102b548dd1e8d
45426,58b929963153,f10288a61d87d5
45427,58b9a8d8bf51,f10265b4c89874
45428,58ba64a0ddc9,f102322971e78e
45429,58bacd91fb9b,f102155d64dc6c
45430,58bb6651a2cc,f101eb75bf064b
45431,58bbacc3d959,f101d8235f36c3
45432,58bc48f67e91,f101ad4e716776
45433,58bc8f13b21e,f1019a15a05c97
45434,58bd07732d0e,f10179171b48c7
45435,58bdbba2a377,f10147b7653498
45436,58be68fd27d1,f101183b3fdc9e
45437,58bee12987c2,f100f752c5e4d2
45438,58bf3e97ad7d,f100ddbe777f46
45439,58bf96d4fb2d,f100c5971a31fe
45440,58c06e4fb7dc,f1008aa009cd81
45441,58c0d0e15ca1,f1006fa9231d97
45442,58c108380310,f10060865159ca
45443,58c1e4f6c3c9,f1002429f84ec3
45444,58c261250fc2,f10002383a817a
45445,58c2fa450ef4,f0ffd86013452a
45446,58c36f2913de,f0ffb870fd5d98
45447,58c3815fdb02,f0ffb3775120e1
45448,58c463d00ac7,f0ff75a0c8589f
45449,58c48fda831f,f0ff699aad9b2d
45450,58c5401bb780,f0ff397ea2403f
45451,58c5bba42177,f0ff17c937641d
45452,58c65e3f90bc,f0feeb6d8a205a
45453,58c6d22393a4,f0fecbd296ecc3
45454,58c72d1cd25a,f0feb3048fccd4
45455,58c78713750e,f0fe9a7e320389
45456,58c8197e7d32,f0fe72966a1cd6
45457,58c8f71e22ee,f0fe3635352f0a
45458,58c9611547c2,f0fe195912107b
45459,58c99a39b934,f0fe09c9a3ee5f
45460,58ca4b33af96,f0fdd99b6d94e4
45461,58ca81c41303,f0fdcac187c5ac
45462,58cb0349f106,f0fda782598704
45463,58cbfe5eccfc,f0fd633592ea51
45464,58cc11220822,f0fd5e1b57c43a
45465,58cc898b4113,f0fd3d5da80936
45466,58cd2adbb355,f0fd1183f32276
45467,58cd8f068f1e,f0fcf64b3e5b61
45468,58ce5ca869b9,f0fcbe6dbaba40
45469,58cef1e58ee3,f0fc95e60f5022
45470,58cf42476a84,f0fc8012dfc5ed
45471,58cfe970dfd2,f0fc52b2c14eea
45472,58d04e41b09c,f0fc3756f5badb
45473,58d091c0da23,f0fc2506ada91f
45474,58d15ae5f8b5,f0fbee7716bf0b
45475,58d1cc199e98,f0fbcfc4d439be
45476,58d20104be02,f0fbc16bf2a456
45477,58d2cb070796,f0fb8aaaddca0e
45478,58d3706c3ee0,f0fb5ddaa3222c
45479,58d3e638afcc,f0fb3df231ff9a
45480,58d44624748c,f0fb23f8401767
45481,58d4921df024,f0fb0f660fa8d1
45482,58d51c6b1c38,f0fae9f5c3f1fa
45483,58d59741ec2e,f0fac8b7472703
45484,58d6506fb3a0,f0fa969dd40a06
45485,58d6e5677bca,f0fa6e53dbd65c
45486,58d739cf7073,f0fa57814bc329
45487,58d79e65383c,f0fa3c50248a8f
45488,58d84fd1559f,f0fa0c5cd4a626
45489,58d8b4c18269,f0f9f117360e59
45490,58d978621cf0,f0f9bc404d5400
45491,58d9ba0e7574,f0f9aa8474691f
45492,58da7cd040f9,f0f975f0e9b164
45493,58dab905ea72,f0f965b0f28fb0
45494,58db6047fec0,f0f9388f8b4e3e
45495,58dbb765816e,f0f9210f9930e6
45496,58dc140f5228,f0f90811b241f0
45497,58dcbb8a9177,f0f8dae9175657
45498,58dd4581f78b,f0f8b5b8c6ccf7
45499,58ddf1ce3ae3,f0f8874b3623b0
45500,58de41cd6a83,f0f871be3f1d81
45501,58decda1569b,f0f84c1538e42e
45502,58df2b6ce956,f0f832d3a97e90
45503,58dfc2688284,f0f80a2e9e392b
45504,58e07d656bfa,f0f7d7dcbc0f6f
45505,58e0f0181ae0,f0f7b90176e6f4
45506,58e11841af30,f0f7ae33e9636c
45507,58e1df903bbf,f0f7789b2d20d3
45508,58e254ce31a9,f0f759169822e9
45509,58e2aab8bf55,f0f741ff15ebc5
45510,58e358952cb1,f0f71347af8a3d
45511,58e3ac5d4358,f0f6fcc61e6321
45512,58e4281a9f50,f0f6db8a7ed5fb
45513,58e493c92127,f0f6bea0b10c97
45514,58e532d84265,f0f693ee512005
45515,58e5f82379f0,f0f65efd77ae45
45516,58e654f993a9,f0f6461619599d
45517,58e6c78b238f,f0f6275bfcb595
45518,58e70ad7cf15,f0f615502b4167
45519,58e7adf2bc5b,f0f5e9965d6b9b
45520,58e85235efa4,f0f5bd90f0c565
45521,58e8cfbca39f,f0f59befa48813
45522,58e9753cb3ea,f0f56f9c1b562a
45523,58e9f416f1e8,f0f54da514daa8
45524,58ea3b369276,f0f53a9af5b8b9
45525,58eafb1783f6,f0f5074104bd68
45526,58eb3b0bcd76,f0f4f6248f83f7
45527,58ebbb97f477,f0f4d3c1a182eb
45528,58ec4b7e5c96,f0f4ad46224c68
45529,58eca4d1a049,f0f4956456e443
45530,58ed4d25fd9a,f0f468663af5d6
45531,58edbfb9a67f,f0f449c87fcf3b
45532,58ee4a2c2d94,f0f424cc5c08c8
45533,58eeec1cded8,f0f3f98d093142
45534,58ef27c8244f,f0f3e99e98611a
45535,58eff57be6ea,f0f3b2b67fee2f
45536,58f0657ae4ca,f0f394d40f26c6
45537,58f0dba71bb7,f0f3754da2a658
45538,58f1260b254c,f0f361763f2842
45539,58f1eb1a96d6,f0f32ceacabc83
45540,58f27e4162fc,f0f305b1ba4bb8
45541,58f2811a3602,f0f304ef7dd4d7
45542,58f34563da8a,f0f2d0a26b70b6
45543,58f3978d972f,f0f2babf940d24
45544,58f4637288c6,f0f28473ccabfe
45545,58f4f49c10e9,f0f25dcf7696e5
45546,58f5592329b2,f0f2430e92f520
45547,58f59a08c434,f0f231c9f37e5b
45548,58f67d9d35fb,f0f1f5407696f4
45549,58f6d04e8aa0,f0f1df4329a13b
45550,58f72df5ec5b,f0f1c65cda679f
45551,58f7e97c00d2,f0f19485432cc4
45552,58f86a6c49d4,f0f17242dc0f3c
45553,58f897cf832f,f0f1663426c22b
45554,58f91d65073a,f0f142b918668f
45555,58f9f4132de8,f0f109b931db5d
45556,58fa0826a410,f0f10464f43493
45557,58fa8fb8db1f,f0f0e069e1d824
45558,58fb11555a22,f0f0be062c9b49
45559,58fbaeb6295d,f0f09447a267da
45560,58fc712f24e2,f0f060b719a8a4
45561,58fc8520700a,f0f05b6dbae043
45562,58fd7787c2ef,f0f01b2fe50919
45563,58fd9488d329,f0f01380ab97bc
45564,58fe6784afcf,f0efdb9e26ea37
45565,58fe8518270a,f0efd3c92586e1
45566,58ff2519234a,f0efa96c63497a
45567,58ff966b0a2c,f0ef8b6df8e91a
45568,590030421f60,f0ef62b8deaf5e
45569,5900842ddb08,f0ef4c85811a7c
45570,59012a025b54,f0ef20a9f0c617
45571,5901fa78b2f4,f0eee98d7cdb48
45572,59025f1e55be,f0eecef40948ef
45573,5902f5eb6eeb,f0eea71c019e94
45574,590314984929,f0ee9f01901e08
45575,5903ab89a857,f0ee7723d5f219
45576,590411ec3223,f0ee5c1b1ae17f
45577,5904d456c1a8,f0ee28c996878d
45578,5905250bcf4a,f0ee137d701b63
45579,5905f8b1cff1,f0eddba7fcb509
45580,59061c1a9738,f0edd25147714d
45581,59069771b22e,f0edb1cb2d451b
45582,590770e9cbe1,f0ed787825680a
45583,5907c4c10489,f0ed626048d505
45584,590822346244,f0ed49c150aca1
45585,59089cba2339,f0ed297b6a3847
45586,5909769b1ced,f0ecf01cbc835b
45587,5909a5c3284b,f0ece3b2ec80c6
45588,590a2560754a,f0ecc21cba3785
45589,590afea9f2fd,f0ec88f208e5b0
45590,590b20e4a741,f0ec7ff13cb18b
45591,590bf4801ae9,f0ec484c8f5b63
45592,590c7ee1affd,f0ec23eca5bfc3
45593,590cdc3700b8,f0ec0b659f775b
45594,590d3a674874,f0ebf2a64f15d4
45595,590dcbfbbd97,f0ebcc68c9d85c
45596,590e4b96f197,f0ebaae661291b
45597,590e90532e20,f0eb98da908ee7
45598,590f511fe1a2,f0eb663fc1b73b
45599,590ff8f5eef1,f0eb3a369e0254
45600,5910477b198e,f0eb259dfb9bc5
45601,5910d96c5ab2,f0eaff5844bd6f
45602,591109e75113,f0eaf2a2410825
45603,5911d96a8eb2,f0eabc3db5d89d
45604,591219250732,f0eaab8aa01899
45605,5912f0ec66e1,f0ea7303d7b92f
45606,591363f276c7,f0ea54e4b4cf07
45607,5913ac117d58,f0ea4202b114c7
45608,59140d479c1a,f0ea2890247779
45609,591492b93125,f0ea05a3b32612
45610,59156c5233d8,f0e9ccb68a41c6
45611,5915cfde9b9f,f0e9b2adba3f08
45612,59164231b984,f0e994c96073c8
45613,5916f4b49ae9,f0e966206482cc
45614,5917617368c2,f0e949b5f9af0d
45615,5917f381c9e7,f0e9238e538232
45616,5918434e3c86,f0e90eb6feb36d
45617,5918ae3c835c,f0e8f2cb07435f
45618,5919469ef28d,f0e8cb036fe969
45619,5919b4e6e569,f0e8ae3b9ab7dd
45620,591a14a40729,f0e89540bc181b
45621,591a8faaca1f,f0e8752919fa67
45622,591b6779b4ce,f0e83ce2be3fd6
45623,591bb0b5cf61,f0e829cb6ec865
45624,591c2e55f85c,f0e8090d9a55fd
45625,591ce9d551d3,f0e7d833cfa5ec
45626,591d4b848e97,f0e7bec262004a
45627,591d81d26803,f0e7b09e11c1f5
45628,591e6822f2d0,f0e774a83f4f7d
45629,591ec58df68b,f0e75c5858bab9
45630,591f199c5e33,f0e74679399aea
45631,591fb0dc9361,f0e71f20b24236
45632,592054e5d0a9,f0e6f478686536
45633,59208b229a16,f0e6e65e872cfd
45634,59216b7a07d6,f0e6ac0f7adfed
45635,592193b02a27,f0e6a19cadf4d7
45636,59220e15781c,f0e681d0880606
45637,592299dd1e33,f0e65d82d2adb0
45638,592311326522,f0e63e86c7b5ed
45639,59239ce51039,f0e61a43aa47ef
45640,59246f44c6de,f0e5e3ad45962a
45641,5924cf83609f,f0e5cab62f5985
45642,592544b65989,f0e5ac5164e4c5
45643,59259b4f2736,f0e595dd861e95
45644,592641a29a83,f0e56ac09fa0bc
45645,5926ffd742ff,f0e53977f49085
45646,59274d52c59a,f0e52565e2b643
45647,5927e97e4cd2,f0e4fcf46cec18
45648,59285779d7ae,f0e4e07b17a245
45649,5928dc16a2b8,f0e4be2833caa7
45650,592913308926,f0e4afe5f07604
45651,59298d3e611a,f0e49051d07b8a
45652,592a17b1582f,f0e46c82590f75
45653,592aca7b6094,f0e43e47c6d656
45654,592b22d48245,f0e427716f6b4a
45655,592bc717428e,f0e3fcfe9d47d1
45656,592c794c03f2,f0e3cef5913056
45657,592cadbb605b,f0e3c16ad16dd1
45658,592d209f9541,f0e3a3c01e6a4f
45659,592d91ccd423,f0e386889a089f
45660,592e6ee8b2dd,f0e34d796ca6f7
45661,592e9c887c39,f0e341b435288d
45662,592f2c4e9d58,f0e31c9eb147e5
45663,592f91def723,f0e3026e1db40c
45664,593042424b84,f0e2d4f59d49dc
45665,593089109a12,f0e2c2b61f145c
45666,5931347a7c68,f0e2968be1baff
45667,5931f50986ea,f0e264f3eb763c
45668,59325fafaabf,f0e2497e82b4b0
45669,5932d87d94b0,f0e22a660d8ba9
45670,59333a181374,f0e21147f15941
45671,5933c1c46483,f0e1ee600fb57d
45672,593411a3b023,f0e1d9d4a28b5c
45673,5934ea7550d4,f0e1a214208ffd
45674,593503f83e07,f0e19b853aae61
45675,593596c3722d,f0e175ca95c187
45676,59362c2d3d58,f0e14f66bbdd8f
45677,59369099a821,f0e1359b0849bc
45678,59374247e284,f0e107fa890dcc
45679,5937da7690b4,f0e0e0e9d4e20e
45680,593828773050,f0e0cce52c758c
45681,5938f60883ec,f0e09827c118d7
45682,5939220fdf44,f0e08cdcc93a6f
45683,5939da899cb5,f0e05d8ef2fb92
45684,593a30486a60,f0e04793dfea5a
45685,593af6dbb9ed,f0e014b04b4c52
45686,593b50b510a1,f0dffdab942c76
45687,593bdb6477b6,f0dfda2636ed8d
45688,593c1983cc33,f0dfca3dd6612c
45689,593ce7a930cf,f0df95780dafff
45690,593d6f785bde,f0df72b7195ed1
45691,593d97ab012f,f0df686e374087
45692,593e51a834a3,f0df38db45f336
45693,593ecd02c49a,f0df195088cb2d
45694,593f76f69aed,f0deeddefd8709
45695,593fafbd195f,f0dedf5c9362e0
45696,594039508472,f0debc35dace05
45697,594082f65b05,f0dea965b8ad53
45698,59410aa8b115,f0de86bdfbc03e
45699,59418936a012,f0de666e51a060
45700,59426fb39cdf,f0de2b9b58cb4e
45701,5942d48dcda9,f0de11e087f995
45702,59433c638078,f0ddf76470d26e
45703,59439e6f793c,f0ddde63b2c3bd
45704,59440e24591c,f0ddc1e8e13392
45705,5944834f0006,f0dda40b9afb9b
45706,59453fd7e47f,f0dd7401929102
45707,5945bdfb7f7b,f0dd53e067ebf4
45708,594653919ea7,f0dd2dc93e7896
45709,5946bebbd17d,f0dd128165c2a8
45710,59470e12c11c,f0dcfe4ff42669
45711,5947ba2a9274,f0dcd28627fcb1
45712,594840064a80,f0dcb079cfd232
45713,59488bd22117,f0dc9d33612cbc
45714,594978fcf4f1,f0dc60e8c66898
45715,594988889711,f0dc5cf55f9de1
45716,594a20293d40,f0dc366e2548f1
45717,594a9c8bd139,f0dc16d575fb41
45718,594b2edb5e5d,f0dbf1adc8f865
45719,594bd15d6ba2,f0dbc86cb31025
45720,594c08bd5611,f0dbba5edd7716
45721,594c975ebf2e,f0db962dcebd92
45722,594d2dcee15b,f0db7004ba5896
45723,594def2cedde,f0db3efca84f56
45724,594e42217684,f0db29f569d55c
45725,594ecebccc9d,f0db06533432c3
45726,594f2754584e,f0daefe107853e
45727,594fde36fcbc,f0dac18e6bc6e7
45728,595023d07f47,f0daafeeb5700d
45729,5950e893d8d1,f0da7e1f84b6ac
45730,595153c4a7a7,f0da62ff5f979e
45731,59519bf77c37,f0da50bb0c9788
45732,59525fe14dbf,f0da1f2d6bfb46
45733,5952f5cdc5eb,f0d9f945605b21
45734,595335d4ac6b,f0d9e9161bd70d
45735,5953f6a64ced,f0d9b85c1493a9
45736,59543e86c27d,f0d9a633831835
45737,5954f9d06ff3,f0d976e64c92f5
45738,59554e154b9c,f0d9619f7747c0
45739,5955ccb74b99,f0d941a84bcfed
45740,5956498fc093,f0d92226dc60d7
45741,5956e1fdb9c3,f0d8fbb26afecc
45742,59573e735e7c,f0d8e460aac5dc
45743,5957bc5a5678,f0d8c4a19d1412
45744,595867e723cf,f0d899639c74e8
45745,5958ed3381da,f0d877ccdcf55c
45746,59595db7cbbb,f0d85b74a7d036
45747,5959c2fb5285,f0d841f3b26628
45748,595a6913cfd2,f0d81821e28dca
45749,595a834ba906,f0d8118855c024
45750,595b3b076d76,f0d7e34af03639
45751,595bccc21e99,f0d7bea1769ed1
45752,595c00b8a001,f0d7b18f9a47f0
45753,595cfc9c0ef9,f0d7723a1e6574
45754,595d11632422,f0d76d011c9b49
45755,595db4129868,f0d7441eb7d879
45756,595e32147864,f0d724769bba0c
45757,595ed97694b2,f0d6fa6ced1283
45758,595f2b27d656,f0d6e5ea12bf20
45759,595fb10ca162,f0d6c44dfe3afc
45760,59602b823957,f0d6a592ee5fb0
45761,5960e9a918d3,f0d675df64eee9
45762,5961358e5d6b,f0d662d6d3c7a1
45763,5961b90c1972,f0d641deeb3803
45764,596211f8be23,f0d62b949aea42
45765,5962e3fd7dc7,f0d5f6f41c862a
45766,5963042b9b08,f0d5eee4579808
45767,5963ce28e19c,f0d5bc4dc7ecef
45768,59643c8aec79,f0d5a0ab07a3ad
45769,5964edb99fdb,f0d574528daf8f
45770,596544707188,f0d55ea0378918
45771,5965beb6d67d,f0d54009e9343b
45772,59665fe7a0bf,f0d517bac4d908
45773,5966921f6124,f0d50b2cabe238
45774,59672129bd42,f0d4e76b9987f8
45775,5967d4c5daa9,f0d4ba8a9d0ca0
45776,596829d9bd53,f0d4a54a187bdb
45777,5968a9eca153,f0d4854e0cabf1
45778,5969560060ac,f0d45a5875588f
45779,5969f5a1ceeb,f0d432821e1b70
45780,596a4cc82099,f0d41cc3e8ec0e
45781,596ab2db4165,f0d4034dd39df0
45782,596b32f93b65,f0d3e35ae328eb
45783,596bb1529262,f0d3c3db1e94ee
45784,596c7b35abf6,f0d3918b22a458
45785,596c97211f2e,f0d38a965f4103
45786,596d0ff52a1f,f0d36c7d0a6be7
45787,596dc21c0484,f0d3401ff11dd6
45788,596e53413ba6,f0d31bfe56677a
45789,596ee4f01cc9,f0d2f7bd7d5e08
45790,596f30311360,f0d2e504950205
45791,596ffbfe04f7,f0d2b25498f96f
45792,59703a25b374,f0d2a2e05e43a3
45793,5970f5f619eb,f0d274312a9259
45794,597115c5d32b,f0d26c496780d0
45795,5971ac347558,f0d246e93ff742
45796,597227b9f04f,f0d2283b281b77
45797,597286dcf50d,f0d2109b61c747
45798,59734528498a,f0d1e15e661050
45799,5973e8b734d1,f0d1b8c89762ca
45800,597461f0d6c3,f0d19ab66759b8
45801,5974beca8e7d,f0d183af84f247
45802,597578a957f1,f0d1559ab3581b
45803,5975cfba239f,f0d1400684158a
45804,597628594250,f0d12a10b87fa5
45805,5976a6e0c94d,f0d10ab8264191
45806,597743f5db87,f0d0e3d113c746
45807,5977b72d1e6e,f0d0c74a97ea01
45808,59784f9e179f,f0d0a18fa4bec0
45809,597891bd8023,f0d0913306ba98
45810,59792796b44f,f0d06c2104a8b9
45811,5979cc3c0b98,f0d0436994b96d
45812,597a4d06339a,f0d02392d638ff
45813,597af2fa99e5,f0cffa8f8484d5
45814,597b1470c928,f0cff24b00d73b
45815,597ba2cec645,f0cfcf1fcbea47
45816,597c31f47363,f0cfabc62ec626
45817,597ca6adee4d,f0cf8ef526138a
45818,597d5f44f0be,f0cf6166f99fcf
45819,597db509316a,f0cf4c3dff7927
45820,597e1767bd2e,f0cf33fa55acb6
45821,597ea8e96451,f0cf1018ab8077
45822,597f24301148,f0cef1b4c0e0d6
45823,597fd2cb28a5,f0cec6ad264f10
45824,5980797aedf2,f0ce9d9d3932fa
45825,5980bd3ad87a,f0ce8cedcb0195
45826,59811a2b0934,f0ce760b5c4812
45827,598181309102,f0ce5caec26f16
45828,598202e4e205,f0ce3cc2b931c7
45829,5982862c2d0c,f0ce1c75f5a30a
45830,5983568ab6ad,f0cde936951aa1
45831,5983ca114794,f0cdcccf841401
45832,598448788090,f0cdadbe037b57
45833,59848cc33e19,f0cd9cf5eb8ae5
45834,5985007ffc00,f0cd8086abdf90
45835,5985fb812df7,f0cd42e26b0c1c
45836,598674a4a5e9,f0cd2525dc0f59
45837,5986b801f170,f0cd149d780199
45838,59877497b8e9,f0cce658725c02
45839,5987d75022ae,f0ccce21da3b7b
45840,598862f430c5,f0ccabe4441f82
45841,5988b4662068,f0cc97ed0e1033
45842,5989583acab0,f0cc6fc67aadca
45843,5989b28a0765,f0cc59a631475d
45844,598a2b8e0257,f0cc3c01d41cb0
45845,598acb69b196,f0cc14dd06874c
45846,598b1d2e153a,f0cc00d8d11fb1
45847,598b84f6b909,f0cbe7723e2d3e
45848,598c1eb4fd3d,f0cbc1d44a0a13
45849,598cab027e56,f0cb9f832742e0
45850,598d751276ea,f0cb6e1bda662b
45851,598de89a1bd1,f0cb51df5765c5
45852,598e3047ff60,f0cb405b7316b7
45853,598e9d226c3a,f0cb25c38c563a
45854,598f34e4cf69,f0cb00b30ac7dd
45855,598f89340d12,f0caec1d262cb3
45856,59905341e6a6,f0cabacb98c51a
45857,5990af37585e,f0caa45b65806c
45858,5991287dff50,f0ca86c5bfb045
45859,599183c06d07,f0ca708402b894
45860,59924539948a,f0ca41588d8cc6
45861,5992c9ab2493,f0ca21114bbf27
45862,59935612e4ac,f0c9fedc0bf322
45863,5993b5f71a6b,f0c9e780cd3fe5
45864,599449e1ea93,f0c9c37c1b2989
45865,5994b763ae6e,f0c9a8d3cf011c
45866,599531b46063,f0c98b0f58bdd1
45867,5995fdcbf9fb,f0c95968cc704c
45868,59965689c7ad,f0c943d3fac448
45869,59969d42d83a,f0c932a1c15f74
45870,599740cf5681,f0c90ae039c482
45871,5997e8eee7d1,f0c8e20604f130
45872,59982d9c0a5b,f0c8d1572687da
45873,5998e1a681c3,f0c8a59ddd6b81
45874,59992daca15b,f0c89328ca9b6e
45875,5999d44bc2a8,f0c86ab7bebb94
45876,599a6a1f95d4,f0c8465d99e098
45877,599a83e88907,f0c8401c5bf81c
45878,599b4af12395,f0c80fd79c20dd
45879,599bfb8a6cf7,f0c7e508732e10
45880,599c7b3747f6,f0c7c6181d065f
45881,599ce3decec7,f0c7acbd9d8da9
45882,599d071dbd0e,f0c7a4341448b4
45883,599df88ec7f1,f0c769bd76eff4
45884,599e0fa2001f,f0c7642782d878
45885,599ef95b34f2,f0c72b980ed59d
45886,599f500f4ca0,f0c7169ea946ea
45887,599fb2f8b065,f0c6feb28c1cf0
45888,59a0713a9ee2,f0c6d0b2b2ab6b
45889,59a0fbab98f7,f0c6af3d3c8cb6
45890,59a1667eb4cc,f0c6956dcc610d
45891,59a1bfa4097f,f0c67fe51a33dc
45892,59a2507806a0,f0c65ceb7eaef8
45893,59a2f919ddf2,f0c634360ccc56
45894,59a32180d343,f0c62a75ce6a7f
45895,59a3b028af60,f0c60809b68298
45896,59a47fed14ff,f0c5d5ecc9671e
45897,59a4de6bdebc,f0c5bf24115afc
45898,59a522068744,f0c5aed7fd2692
45899,59a5d25a85a4,f0c58459451533
45900,59a61fc8a93f,f0c571b18d070d
45901,59a6ee6381dc,f0c53feed78855
45902,59a7765cb2ec,f0c51f326b7f86
45903,59a7dfc96bbf,f0c505d29fcab3
45904,59a83955a572,f0c4f046545aad
45905,59a8a93ea152,f0c4d55a1cc180
45906,59a92dac375b,f0c4b580928c24
45907,59a99d413f3a,f0c49aac7580ad
45908,59aa4a7ae694,f0c471099fcdd4
45909,59aaa4371e48,f0c45b79c235d3
45910,59ab5b79f1b6,f0c42f7471ce30
45911,59abea49e1d4,f0c40d29cba616
45912,59ac413b5182,f0c3f84ad8dbad
45913,59acd102dea2,f0c3d5c97d1c77
45914,59ad0b26c316,f0c3c7d661386e
45915,59adc0a73381,f0c39c4d3bbb68
45916,59ae6735c0ce,f0c3745def8f68
45917,59aeb553ba6a,f0c361a47608be
45918,59af236f8b46,f0c34741623dff
45919,59afa3d91447,f0c3287d978227
